run,population,behaviour,code
55,Iat Forest,37,customary
55,Iat Forest,38,customary
55,Iat Forest,39,absent
55,Iat Forest,40,ecological explanation
55,Iat Forest,41,habitual
55,Iat Forest,42,ecological explanation
55,Iat Forest,43,absent
55,Iat Forest,44,customary
55,Iat Forest,45,absent
55,Iat Forest,46,absent
55,Iat Forest,47,absent
55,Iat Forest,48,ecological explanation
55,Iat Forest,49,customary
55,Iat Forest,50,habitual
55,Iat Forest,51,absent
55,Iat Forest,52,customary
55,Iat Forest,53,customary
55,Iat Forest,54,customary
55,Iat Forest,55,absent
55,Iat Forest,56,customary
55,Iat Forest,57,ecological explanation
55,Iat Forest,58,absent
55,Iat Forest,59,customary
55,Iat Forest,60,absent
55,Iat Forest,61,ecological explanation
55,Iat Forest,62,absent
55,Iat Forest,63,absent
55,Iat Forest,64,customary
55,Ebmog,1,customary
55,Ebmog,2,absent
55,Ebmog,3,customary
55,Ebmog,4,habitual
55,Ebmog,5,absent
55,Ebmog,6,habitual
55,Ebmog,7,customary
55,Ebmog,8,customary
55,Ebmog,9,customary
55,Ebmog,10,present
55,Ebmog,11,absent
55,Ebmog,12,habitual
55,Ebmog,13,absent
55,Ebmog,14,habitual
55,Ebmog,15,customary
55,Ebmog,16,habitual
55,Ebmog,17,habitual
55,Ebmog,18,habitual
55,Ebmog,19,customary
55,Ebmog,20,customary
55,Ebmog,21,present
55,Ebmog,22,absent
55,Ebmog,23,absent
55,Ebmog,24,absent
55,Ebmog,25,customary
55,Ebmog,26,absent
55,Ebmog,27,customary
55,Ebmog,28,absent
55,Ebmog,29,absent
55,Ebmog,30,absent
55,Ebmog,31,absent
55,Ebmog,32,habitual
55,Ebmog,33,habitual
55,Ebmog,34,absent
55,Ebmog,35,absent
55,Ebmog,36,customary
55,Ebmog,37,absent
55,Ebmog,38,absent
55,Ebmog,39,customary
55,Ebmog,40,customary
55,Ebmog,41,customary
55,Ebmog,42,absent
55,Ebmog,43,absent
55,Ebmog,44,customary
55,Ebmog,45,customary
55,Ebmog,46,customary
55,Ebmog,47,customary
55,Ebmog,48,customary
55,Ebmog,49,habitual
55,Ebmog,50,customary
55,Ebmog,51,absent
55,Ebmog,52,absent
55,Ebmog,53,absent
55,Ebmog,54,absent
55,Ebmog,55,customary
55,Ebmog,56,present
55,Ebmog,57,absent
55,Ebmog,58,absent
55,Ebmog,59,habitual
55,Ebmog,60,customary
55,Ebmog,61,customary
55,Ebmog,62,absent
55,Ebmog,63,customary
55,Ebmog,64,customary
55,Elaham,1,customary
55,Elaham,2,absent
55,Elaham,3,customary
55,Elaham,4,habitual
55,Elaham,5,habitual
55,Elaham,6,habitual
55,Elaham,7,habitual
55,Elaham,8,customary
55,Elaham,9,habitual
55,Elaham,10,customary
55,Elaham,11,absent
55,Elaham,12,habitual
55,Elaham,13,habitual
55,Elaham,14,habitual
55,Elaham,15,customary
55,Elaham,16,absent
55,Elaham,17,habitual
55,Elaham,18,present
55,Elaham,19,customary
55,Elaham,20,customary
55,Elaham,21,absent
55,Elaham,22,absent
55,Elaham,23,absent
55,Elaham,24,habitual
55,Elaham,25,customary
55,Elaham,26,absent
55,Elaham,27,customary
55,Elaham,28,absent
55,Elaham,29,absent
55,Elaham,30,absent
55,Elaham,31,absent
55,Elaham,32,habitual
55,Elaham,33,present
55,Elaham,34,absent
55,Elaham,35,absent
55,Elaham,36,customary
55,Elaham,37,absent
55,Elaham,38,ecological explanation
55,Elaham,39,customary
55,Elaham,40,customary
55,Elaham,41,customary
55,Elaham,42,habitual
55,Elaham,43,absent
55,Elaham,44,customary
55,Elaham,45,customary
55,Elaham,46,customary
55,Elaham,47,habitual
55,Elaham,48,customary
55,Elaham,49,customary
55,Elaham,50,customary
55,Elaham,51,absent
55,Elaham,52,ecological explanation
55,Elaham,53,absent
55,Elaham,54,absent
55,Elaham,55,customary
55,Elaham,56,habitual
55,Elaham,57,absent
55,Elaham,58,absent
55,Elaham,59,customary
55,Elaham,60,customary
55,Elaham,61,customary
55,Elaham,62,ecological explanation
55,Elaham,63,customary
55,Elaham,64,customary
55,Elabik,1,customary
55,Elabik,2,absent
55,Elabik,3,customary
55,Elabik,4,absent
55,Elabik,5,habitual
55,Elabik,6,habitual
55,Elabik,7,customary
55,Elabik,8,customary
55,Elabik,9,habitual
55,Elabik,10,habitual
55,Elabik,11,absent
55,Elabik,12,absent
55,Elabik,13,absent
55,Elabik,14,habitual
55,Elabik,15,customary
55,Elabik,16,customary
55,Elabik,17,habitual
55,Elabik,18,habitual
55,Elabik,19,customary
55,Elabik,20,customary
55,Elabik,21,absent
55,Elabik,22,absent
55,Elabik,23,absent
55,Elabik,24,absent
55,Elabik,25,customary
55,Elabik,26,absent
55,Elabik,27,customary
55,Elabik,28,absent
55,Elabik,29,absent
55,Elabik,30,habitual
55,Elabik,31,absent
55,Elabik,32,habitual
55,Elabik,33,absent
55,Elabik,34,absent
55,Elabik,35,present
55,Elabik,36,habitual
55,Elabik,37,absent
55,Elabik,38,customary
55,Elabik,39,customary
55,Elabik,40,customary
55,Elabik,41,customary
55,Elabik,42,habitual
55,Elabik,43,absent
55,Elabik,44,customary
55,Elabik,45,customary
55,Elabik,46,customary
55,Elabik,47,absent
55,Elabik,48,customary
55,Elabik,49,habitual
55,Elabik,50,customary
55,Elabik,51,absent
55,Elabik,52,absent
55,Elabik,53,absent
55,Elabik,54,present
55,Elabik,55,customary
55,Elabik,56,habitual
55,Elabik,57,absent
55,Elabik,58,absent
55,Elabik,59,absent
55,Elabik,60,customary
55,Elabik,61,customary
55,Elabik,62,absent
55,Elabik,63,customary
55,Elabik,64,customary
55,Ognodub,1,customary
55,Ognodub,2,absent
55,Ognodub,3,customary
55,Ognodub,4,present
55,Ognodub,5,habitual
55,Ognodub,6,absent
55,Ognodub,7,customary
55,Ognodub,8,habitual
55,Ognodub,9,habitual
55,Ognodub,10,customary
55,Ognodub,11,absent
55,Ognodub,12,habitual
55,Ognodub,13,habitual
55,Ognodub,14,absent
55,Ognodub,15,customary
55,Ognodub,16,habitual
55,Ognodub,17,customary
55,Ognodub,18,habitual
55,Ognodub,19,customary
55,Ognodub,20,habitual
55,Ognodub,21,absent
55,Ognodub,22,present
55,Ognodub,23,absent
55,Ognodub,24,absent
55,Ognodub,25,customary
55,Ognodub,26,habitual
55,Ognodub,27,customary
55,Ognodub,28,absent
55,Ognodub,29,absent
55,Ognodub,30,customary
55,Ognodub,31,absent
55,Ognodub,32,habitual
55,Ognodub,33,habitual
55,Ognodub,34,absent
55,Ognodub,35,absent
55,Ognodub,36,ecological explanation
55,Ognodub,37,ecological explanation
55,Ognodub,38,customary
55,Ognodub,39,customary
55,Ognodub,40,customary
55,Ognodub,41,customary
55,Ognodub,42,habitual
55,Ognodub,43,absent
55,Ognodub,44,ecological explanation
55,Ognodub,45,customary
55,Ognodub,46,customary
55,Ognodub,47,habitual
55,Ognodub,48,absent
55,Ognodub,49,habitual
55,Ognodub,50,customary
55,Ognodub,51,absent
55,Ognodub,52,absent
55,Ognodub,53,ecological explanation
55,Ognodub,54,ecological explanation
55,Ognodub,55,customary
55,Ognodub,56,absent
55,Ognodub,57,absent
55,Ognodub,58,absent
55,Ognodub,59,ecological explanation
55,Ognodub,60,customary
55,Ognodub,61,customary
55,Ognodub,62,absent
55,Ognodub,63,customary
55,Ognodub,64,customary
56,Uossob,1,absent
56,Uossob,2,absent
56,Uossob,3,absent
56,Uossob,4,absent
56,Uossob,5,absent
56,Uossob,6,absent
56,Uossob,7,absent
56,Uossob,8,customary
56,Uossob,9,customary
56,Uossob,10,habitual
56,Uossob,11,habitual
56,Uossob,12,absent
56,Uossob,13,habitual
56,Uossob,14,habitual
56,Uossob,15,absent
56,Uossob,16,absent
56,Uossob,17,customary
56,Uossob,18,habitual
56,Uossob,19,customary
56,Uossob,20,absent
56,Uossob,21,absent
56,Uossob,22,absent
56,Uossob,23,customary
56,Uossob,24,absent
56,Uossob,25,customary
56,Uossob,26,habitual
56,Uossob,27,customary
56,Uossob,28,absent
56,Uossob,29,absent
56,Uossob,30,absent
56,Uossob,31,absent
56,Uossob,32,absent
56,Uossob,33,absent
56,Uossob,34,customary
56,Uossob,35,ecological explanation
56,Uossob,36,ecological explanation
56,Uossob,37,customary
56,Uossob,38,customary
56,Uossob,39,absent
56,Uossob,40,ecological explanation
56,Uossob,41,customary
56,Uossob,42,customary
56,Uossob,43,absent
56,Uossob,44,present
56,Uossob,45,ecological explanation
56,Uossob,46,habitual
56,Uossob,47,absent
56,Uossob,48,customary
56,Uossob,49,present
56,Uossob,50,customary
56,Uossob,51,customary
56,Uossob,52,absent
56,Uossob,53,ecological explanation
56,Uossob,54,habitual
56,Uossob,55,ecological explanation
56,Uossob,56,customary
56,Uossob,57,absent
56,Uossob,58,absent
56,Uossob,59,absent
56,Uossob,60,customary
56,Uossob,61,customary
56,Uossob,62,habitual
56,Uossob,63,ecological explanation
56,Uossob,64,habitual
56,Iat Forest,1,habitual
56,Iat Forest,2,absent
56,Iat Forest,3,absent
56,Iat Forest,4,absent
56,Iat Forest,5,customary
56,Iat Forest,6,absent
56,Iat Forest,7,absent
56,Iat Forest,8,customary
56,Iat Forest,9,customary
56,Iat Forest,10,absent
56,Iat Forest,11,absent
56,Iat Forest,12,absent
56,Iat Forest,13,customary
56,Iat Forest,14,customary
56,Iat Forest,15,absent
56,Iat Forest,16,habitual
56,Iat Forest,17,customary
56,Iat Forest,18,absent
56,Iat Forest,19,customary
56,Iat Forest,20,absent
56,Iat Forest,21,absent
56,Iat Forest,22,absent
56,Iat Forest,23,customary
56,Iat Forest,24,habitual
56,Iat Forest,25,habitual
56,Iat Forest,26,customary
56,Iat Forest,27,customary
56,Iat Forest,28,present
56,Iat Forest,29,absent
56,Iat Forest,30,absent
56,Iat Forest,31,present
56,Iat Forest,32,habitual
56,Iat Forest,33,ecological explanation
56,Iat Forest,34,customary
56,Iat Forest,35,absent
56,Iat Forest,36,absent
56,Iat Forest,37,customary
56,Iat Forest,38,customary
56,Iat Forest,39,customary
56,Iat Forest,40,habitual
56,Iat Forest,41,customary
56,Iat Forest,42,customary
56,Iat Forest,43,absent
56,Iat Forest,44,present
56,Iat Forest,45,absent
56,Iat Forest,46,customary
56,Iat Forest,47,customary
56,Iat Forest,48,customary
56,Iat Forest,49,absent
56,Iat Forest,50,customary
56,Iat Forest,51,customary
56,Iat Forest,52,ecological explanation
56,Iat Forest,53,absent
56,Iat Forest,54,absent
56,Iat Forest,55,customary
56,Iat Forest,56,habitual
56,Iat Forest,57,absent
56,Iat Forest,58,absent
56,Iat Forest,59,absent
56,Iat Forest,60,customary
56,Iat Forest,61,customary
56,Iat Forest,62,absent
56,Iat Forest,63,absent
56,Iat Forest,64,present
56,Ebmog,1,present
56,Ebmog,2,absent
56,Ebmog,3,customary
56,Ebmog,4,absent
56,Ebmog,5,habitual
56,Ebmog,6,habitual
56,Ebmog,7,absent
56,Ebmog,8,customary
56,Ebmog,9,absent
56,Ebmog,10,absent
56,Ebmog,11,present
56,Ebmog,12,absent
56,Ebmog,13,customary
56,Ebmog,14,customary
56,Ebmog,15,customary
56,Ebmog,16,absent
56,Ebmog,17,customary
56,Ebmog,18,habitual
56,Ebmog,19,customary
56,Ebmog,20,present
56,Ebmog,21,absent
56,Ebmog,22,customary
56,Ebmog,23,customary
56,Ebmog,24,present
56,Ebmog,25,customary
56,Ebmog,26,absent
56,Ebmog,27,customary
56,Ebmog,28,absent
56,Ebmog,29,absent
56,Ebmog,30,habitual
56,Ebmog,31,absent
56,Ebmog,32,habitual
56,Ebmog,33,customary
56,Ebmog,34,absent
56,Ebmog,35,customary
56,Ebmog,36,customary
56,Ebmog,37,customary
56,Ebmog,38,customary
56,Ebmog,39,customary
56,Ebmog,40,customary
56,Ebmog,41,absent
56,Ebmog,42,customary
56,Ebmog,43,absent
56,Ebmog,44,absent
56,Ebmog,45,habitual
56,Ebmog,46,present
56,Ebmog,47,customary
56,Ebmog,48,absent
56,Ebmog,49,habitual
56,Ebmog,50,absent
56,Ebmog,51,customary
56,Ebmog,52,customary
56,Ebmog,53,absent
56,Ebmog,54,absent
56,Ebmog,55,customary
56,Ebmog,56,habitual
56,Ebmog,57,absent
56,Ebmog,58,absent
56,Ebmog,59,absent
56,Ebmog,60,absent
56,Ebmog,61,customary
56,Ebmog,62,absent
56,Ebmog,63,customary
56,Ebmog,64,habitual
56,Elaham,1,habitual
56,Elaham,2,absent
56,Elaham,3,customary
56,Elaham,4,absent
56,Elaham,5,habitual
56,Elaham,6,absent
56,Elaham,7,absent
56,Elaham,8,customary
56,Elaham,9,absent
56,Elaham,10,habitual
56,Elaham,11,habitual
56,Elaham,12,absent
56,Elaham,13,customary
56,Elaham,14,habitual
56,Elaham,15,customary
56,Elaham,16,absent
56,Elaham,17,customary
56,Elaham,18,absent
56,Elaham,19,customary
56,Elaham,20,habitual
56,Elaham,21,absent
56,Elaham,22,customary
56,Elaham,23,customary
56,Elaham,24,habitual
56,Elaham,25,customary
56,Elaham,26,absent
56,Elaham,27,customary
56,Elaham,28,absent
56,Elaham,29,absent
56,Elaham,30,absent
56,Elaham,31,absent
56,Elaham,32,habitual
56,Elaham,33,habitual
56,Elaham,34,ecological explanation
56,Elaham,35,customary
56,Elaham,36,customary
56,Elaham,37,customary
56,Elaham,38,customary
56,Elaham,39,customary
56,Elaham,40,customary
56,Elaham,41,absent
56,Elaham,42,customary
56,Elaham,43,absent
56,Elaham,44,absent
56,Elaham,45,present
56,Elaham,46,present
56,Elaham,47,customary
56,Elaham,48,ecological explanation
56,Elaham,49,habitual
56,Elaham,50,absent
56,Elaham,51,customary
56,Elaham,52,customary
56,Elaham,53,absent
56,Elaham,54,absent
56,Elaham,55,customary
56,Elaham,56,customary
56,Elaham,57,absent
56,Elaham,58,absent
56,Elaham,59,absent
56,Elaham,60,ecological explanation
56,Elaham,61,customary
56,Elaham,62,ecological explanation
56,Elaham,63,customary
56,Elaham,64,absent
56,Elabik,1,absent
56,Elabik,2,absent
56,Elabik,3,habitual
56,Elabik,4,customary
56,Elabik,5,absent
56,Elabik,6,habitual
56,Elabik,7,absent
56,Elabik,8,customary
56,Elabik,9,present
56,Elabik,10,habitual
56,Elabik,11,habitual
56,Elabik,12,absent
56,Elabik,13,customary
56,Elabik,14,absent
56,Elabik,15,habitual
56,Elabik,16,present
56,Elabik,17,customary
56,Elabik,18,absent
56,Elabik,19,customary
56,Elabik,20,habitual
56,Elabik,21,customary
56,Elabik,22,customary
56,Elabik,23,habitual
56,Elabik,24,absent
56,Elabik,25,customary
56,Elabik,26,absent
56,Elabik,27,customary
56,Elabik,28,absent
56,Elabik,29,absent
56,Elabik,30,present
56,Elabik,31,present
56,Elabik,32,absent
56,Elabik,33,customary
56,Elabik,34,customary
56,Elabik,35,customary
56,Elabik,36,customary
56,Elabik,37,customary
56,Elabik,38,habitual
56,Elabik,39,customary
56,Elabik,40,customary
56,Elabik,41,absent
56,Elabik,42,customary
56,Elabik,43,absent
56,Elabik,44,present
56,Elabik,45,absent
56,Elabik,46,absent
56,Elabik,47,customary
56,Elabik,48,absent
56,Elabik,49,present
56,Elabik,50,absent
56,Elabik,51,customary
56,Elabik,52,customary
56,Elabik,53,absent
56,Elabik,54,habitual
56,Elabik,55,customary
56,Elabik,56,habitual
56,Elabik,57,absent
56,Elabik,58,absent
56,Elabik,59,absent
56,Elabik,60,present
56,Elabik,61,habitual
56,Elabik,62,absent
56,Elabik,63,customary
56,Elabik,64,habitual
56,Ognodub,1,habitual
56,Ognodub,2,absent
56,Ognodub,3,habitual
56,Ognodub,4,customary
56,Ognodub,5,habitual
56,Ognodub,6,customary
56,Ognodub,7,absent
56,Ognodub,8,customary
56,Ognodub,9,absent
56,Ognodub,10,present
56,Ognodub,11,absent
56,Ognodub,12,absent
56,Ognodub,13,customary
56,Ognodub,14,absent
56,Ognodub,15,customary
56,Ognodub,16,absent
56,Ognodub,17,customary
56,Ognodub,18,habitual
56,Ognodub,19,customary
56,Ognodub,20,customary
56,Ognodub,21,customary
56,Ognodub,22,customary
56,Ognodub,23,customary
56,Ognodub,24,absent
56,Ognodub,25,customary
56,Ognodub,26,absent
56,Ognodub,27,customary
56,Ognodub,28,absent
56,Ognodub,29,absent
56,Ognodub,30,absent
56,Ognodub,31,absent
56,Ognodub,32,habitual
56,Ognodub,33,customary
56,Ognodub,34,customary
56,Ognodub,35,customary
56,Ognodub,36,customary
56,Ognodub,37,customary
56,Ognodub,38,ecological explanation
56,Ognodub,39,ecological explanation
56,Ognodub,40,customary
56,Ognodub,41,ecological explanation
56,Ognodub,42,ecological explanation
56,Ognodub,43,ecological explanation
56,Ognodub,44,absent
56,Ognodub,45,present
56,Ognodub,46,ecological explanation
56,Ognodub,47,ecological explanation
56,Ognodub,48,absent
56,Ognodub,49,customary
56,Ognodub,50,absent
56,Ognodub,51,ecological explanation
56,Ognodub,52,customary
56,Ognodub,53,absent
56,Ognodub,54,ecological explanation
56,Ognodub,55,customary
56,Ognodub,56,customary
56,Ognodub,57,absent
56,Ognodub,58,absent
56,Ognodub,59,habitual
56,Ognodub,60,absent
56,Ognodub,61,absent
56,Ognodub,62,absent
56,Ognodub,63,customary
56,Ognodub,64,customary
57,Uossob,1,absent
57,Uossob,2,absent
57,Uossob,3,customary
57,Uossob,4,customary
57,Uossob,5,absent
57,Uossob,6,customary
57,Uossob,7,absent
57,Uossob,8,customary
57,Uossob,9,absent
57,Uossob,10,absent
57,Uossob,11,absent
57,Uossob,12,absent
57,Uossob,13,customary
57,Uossob,14,habitual
57,Uossob,15,absent
57,Uossob,16,absent
57,Uossob,17,absent
57,Uossob,18,absent
57,Uossob,19,customary
57,Uossob,20,absent
57,Uossob,21,present
57,Uossob,22,absent
57,Uossob,23,absent
57,Uossob,24,absent
57,Uossob,25,absent
57,Uossob,26,customary
57,Uossob,27,habitual
57,Uossob,28,absent
57,Uossob,29,absent
57,Uossob,30,habitual
57,Uossob,31,customary
57,Uossob,32,habitual
57,Uossob,33,customary
57,Uossob,34,habitual
57,Uossob,35,ecological explanation
57,Uossob,36,customary
57,Uossob,37,absent
57,Uossob,38,customary
57,Uossob,39,customary
57,Uossob,40,absent
57,Uossob,41,ecological explanation
57,Uossob,42,customary
57,Uossob,43,absent
57,Uossob,44,customary
57,Uossob,45,customary
57,Uossob,46,customary
57,Uossob,47,ecological explanation
57,Uossob,48,absent
57,Uossob,49,present
57,Uossob,50,absent
57,Uossob,51,customary
57,Uossob,52,ecological explanation
57,Uossob,53,absent
57,Uossob,54,ecological explanation
57,Uossob,55,ecological explanation
57,Uossob,56,customary
57,Uossob,57,absent
57,Uossob,58,absent
57,Uossob,59,ecological explanation
57,Uossob,60,customary
57,Uossob,61,customary
57,Uossob,62,absent
57,Uossob,63,ecological explanation
57,Uossob,64,customary
57,Iat Forest,1,absent
57,Iat Forest,2,absent
57,Iat Forest,3,customary
57,Iat Forest,4,customary
57,Iat Forest,5,absent
57,Iat Forest,6,customary
57,Iat Forest,7,present
57,Iat Forest,8,customary
57,Iat Forest,9,present
57,Iat Forest,10,absent
57,Iat Forest,11,present
57,Iat Forest,12,habitual
57,Iat Forest,13,customary
57,Iat Forest,14,habitual
57,Iat Forest,15,absent
57,Iat Forest,16,absent
57,Iat Forest,17,absent
57,Iat Forest,18,absent
57,Iat Forest,19,customary
57,Iat Forest,20,absent
57,Iat Forest,21,habitual
57,Iat Forest,22,present
57,Iat Forest,23,absent
57,Iat Forest,24,absent
57,Iat Forest,25,customary
57,Iat Forest,26,customary
57,Iat Forest,27,habitual
57,Iat Forest,28,present
57,Iat Forest,29,absent
57,Iat Forest,30,customary
57,Iat Forest,31,customary
57,Iat Forest,32,habitual
57,Iat Forest,33,customary
57,Iat Forest,34,habitual
57,Iat Forest,35,absent
57,Iat Forest,36,customary
57,Iat Forest,37,absent
57,Iat Forest,38,customary
57,Iat Forest,39,customary
57,Iat Forest,40,ecological explanation
57,Iat Forest,41,absent
57,Iat Forest,42,customary
57,Iat Forest,43,absent
57,Iat Forest,44,customary
57,Iat Forest,45,customary
57,Iat Forest,46,customary
57,Iat Forest,47,absent
57,Iat Forest,48,ecological explanation
57,Iat Forest,49,absent
57,Iat Forest,50,ecological explanation
57,Iat Forest,51,customary
57,Iat Forest,52,absent
57,Iat Forest,53,customary
57,Iat Forest,54,habitual
57,Iat Forest,55,absent
57,Iat Forest,56,customary
57,Iat Forest,57,habitual
57,Iat Forest,58,absent
57,Iat Forest,59,absent
57,Iat Forest,60,customary
57,Iat Forest,61,absent
57,Iat Forest,62,absent
57,Iat Forest,63,absent
57,Iat Forest,64,customary
57,Ebmog,1,customary
57,Ebmog,2,absent
57,Ebmog,3,customary
57,Ebmog,4,customary
57,Ebmog,5,absent
57,Ebmog,6,customary
57,Ebmog,7,absent
57,Ebmog,8,habitual
57,Ebmog,9,habitual
57,Ebmog,10,customary
57,Ebmog,11,absent
57,Ebmog,12,absent
57,Ebmog,13,customary
57,Ebmog,14,absent
57,Ebmog,15,absent
57,Ebmog,16,habitual
57,Ebmog,17,absent
57,Ebmog,18,customary
57,Ebmog,19,absent
57,Ebmog,20,absent
57,Ebmog,21,absent
57,Ebmog,22,absent
57,Ebmog,23,customary
57,Ebmog,24,customary
57,Ebmog,25,customary
57,Ebmog,26,customary
57,Ebmog,27,absent
57,Ebmog,28,habitual
57,Ebmog,29,absent
57,Ebmog,30,absent
57,Ebmog,31,customary
57,Ebmog,32,absent
57,Ebmog,33,absent
57,Ebmog,34,customary
57,Ebmog,35,customary
57,Ebmog,36,customary
57,Ebmog,37,absent
57,Ebmog,38,habitual
57,Ebmog,39,absent
57,Ebmog,40,customary
57,Ebmog,41,customary
57,Ebmog,42,absent
57,Ebmog,43,absent
57,Ebmog,44,absent
57,Ebmog,45,customary
57,Ebmog,46,absent
57,Ebmog,47,customary
57,Ebmog,48,customary
57,Ebmog,49,absent
57,Ebmog,50,customary
57,Ebmog,51,habitual
57,Ebmog,52,customary
57,Ebmog,53,absent
57,Ebmog,54,customary
57,Ebmog,55,customary
57,Ebmog,56,absent
57,Ebmog,57,absent
57,Ebmog,58,absent
57,Ebmog,59,customary
57,Ebmog,60,absent
57,Ebmog,61,customary
57,Ebmog,62,habitual
57,Ebmog,63,customary
57,Ebmog,64,absent
57,Elaham,1,customary
57,Elaham,2,absent
57,Elaham,3,customary
57,Elaham,4,customary
57,Elaham,5,absent
57,Elaham,6,customary
57,Elaham,7,absent
57,Elaham,8,habitual
57,Elaham,9,absent
57,Elaham,10,customary
57,Elaham,11,absent
57,Elaham,12,absent
57,Elaham,13,habitual
57,Elaham,14,habitual
57,Elaham,15,absent
57,Elaham,16,habitual
57,Elaham,17,absent
57,Elaham,18,customary
57,Elaham,19,absent
57,Elaham,20,absent
57,Elaham,21,present
57,Elaham,22,absent
